horse_id
1986102130
1987109113
1988105984
1989107128
1990104469
1990109716
1991100019
1991100325
1991103531
1991103654
1991105138
1991105945
1991190009
1991190010
1991190011
1991190012
1992100038
1992100600
1992100892
1992101546
1992101805
1992102844
1992103009
1992103684
1992104070
1992104848
1992104930
1992105187
1992105374
1992105506
1992105647
1992106511
1992106995
1992107563
1992108196
1992108198
1992108663
1992108868
1992109359
1992109447
1992109491
1992110033
1992110170
1992110187
1992110313
1992190014
1992190015
1992190016
1993100284
1993100320
1993100480
1993100815
1993100870
1993100893
1993101217
1993101349
1993101350
1993101352
1993101419
1993101459
1993101514
1993101570
1993101598
1993102018
1993102038
1993102106
1993102225
1993102296
1993102297
1993102541
1993102548
1993102737
1993102797
1993103104
1993103142
1993103180
1993103422
1993103486
1993103540
1993103549
1993103587
1993103831
1993103900
1993103915
1993104054
1993104073
1993104140
1993104476
1993104485
1993104494
1993104748
1993104778
1993105027
1993105076
1993105150
1993105284
1993105472
1993105477
1993105900
1993105968
1993105987
1993106345
1993106525
1993106717
1993107106
1993107294
1993107325
1993107391
1993107394
1993107398
1993107510
1993107529
1993107644
1993107657
1993107674
1993107863
1993107878
1993107893
1993108126
1993108155
1993108203
1993108228
1993108255
1993108306
1993108376
1993108428
1993108431
1993108543
1993108581
1993108606
1993108740
1993108880
1993108892
1993108896
1993108965
1993108974
1993109056
1993109129
1993109139
1993109142
1993109155
1993109157
1993109167
1993109175
1993109205
1993109221
1993109237
1993109241
1993109251
1993109268
1993109283
1993109331
1993109341
1993109472
1993109530
1993109662
1993109705
1993109716
1993109717
1993109722
1993109740
1993109741
1993109778
1993109792
1993109844
1993109854
1993109855
1993109857
1993109908
1993109909
1993109913
1993109929
1993109960
1993109975
1993109979
1993109995
1993109996
1993109997
1993109999
1993110003
1993110011
1993110024
1993110038
1993110046
1993110056
1993110058
1993110081
1993110092
1993190012
1993190013
1994100008
1994100111
1994100167
1994100183
1994100189
1994100217
1994100224
1994100265
1994100281
1994100345
1994100357
1994100397
1994100398
1994100460
1994100496
1994100502
1994100530
1994100552
1994100568
1994100601
1994100625
1994100634
1994100662
1994100671
1994100678
1994100683
1994100719
1994100737
1994100748
1994100771
1994100809
1994100812
1994100899
1994100913
1994100969
1994100981
1994101050
1994101091
1994101122
1994101132
1994101178
1994101209
1994101226
1994101230
1994101235
1994101239
1994101241
1994101252
1994101269
1994101342
1994101368
1994101393
1994101397
1994101404
1994101408
1994101522
1994101587
1994101615
1994101649
1994101652
1994101693
1994101697
1994101716
1994101769
1994101773
1994101774
1994101790
1994101823
1994101865
1994101969
1994101984
1994101999
1994102001
1994102037
1994102042
1994102078
1994102165
1994102166
1994102177
1994102235
1994102265
1994102270
1994102323
1994102346
1994102380
1994102433
1994102468
1994102472
1994102488
1994102514
1994102530
1994102571
1994102584
1994102624
1994102639
1994102732
1994102740
1994102837
1994102861
1994102871
1994102917
1994102931
1994102934
1994102949
1994102956
1994102958
1994102979
1994103020
1994103046
1994103109
1994103170
1994103213
1994103227
1994103230
1994103266
1994103292
1994103308
1994103332
1994103364
1994103426
1994103432
1994103445
1994103446
1994103447
1994103456
1994103496
1994103499
1994103507
1994103525
1994103552
1994103569
1994103594
1994103615
1994103632
1994103664
1994103678
1994103680
1994103703
1994103736
1994103778
1994103789
1994103797
1994103872
1994103985
1994103987
1994104038
1994104060
1994104132
1994104186
1994104271
1994104576
1994104722
1994104733
1994104740
1994104756
1994104772
1994104855
1994104858
1994105002
1994105038
1994105040
1994105043
1994105051
1994105095
1994105097
1994105107
1994105122
1994105144
1994105150
1994105165
1994105182
1994105188
1994105192
1994105207
1994105210
1994105214
1994105300
1994105330
1994105351
1994105401
1994105426
1994105484
1994105487
1994105504
1994105507
1994105512
1994105542
1994105599
1994105652
1994105663
1994105705
1994105710
1994105837
1994105850
1994105885
1994105896
1994105912
1994105979
1994105981
1994106001
1994106008
1994106023
1994106034
1994106047
1994106113
1994106114
1994106215
1994106330
1994106333
1994106346
1994106353
1994106387
1994106402
1994106484
1994106486
1994106493
1994106531
1994106572
1994106592
1994106593
1994106646
1994106699
1994106765
1994106774
1994106806
1994106816
1994106866
1994106873
1994106904
1994106946
1994106948
1994106976
1994106986
1994107029
1994107032
1994107087
1994107105
1994107117
1994107141
1994107243
1994107267
1994107298
1994107310
1994107391
1994107424
1994107442
1994107463
1994107499
1994107552
1994107687
1994107695
1994107726
1994107729
1994107747
1994107786
1994107817
1994107838
1994107846
1994107847
1994107858
1994107881
1994107978
1994108047
1994108049
1994108093
1994108100
1994108130
1994108172
1994108175
1994108181
1994108196
1994108240
1994108329
1994108349
1994108380
1994108388
1994108398
1994108411
1994108415
1994108425
1994108430
1994108434
1994108443
1994108450
1994108453
1994108457
1994108469
1994108472
1994108553
1994108569
1994108577
1994108587
1994108605
1994108609
1994108612
1994108615
1994108624
1994108625
1994108628
1994108635
1994108636
1994108638
1994108639
1994108643
1994108671
1994108682
1994108704
1994108705
1994108717
1994108729
1994108737
1994108741
1994108742
1994108762
1994108963
1994109001
1994109007
1994109020
1994109035
1994109042
1994109097
1994109143
1994109164
1994109221
1994109256
1994109323
1994109325
1994109328
1994109332
1994109340
1994109343
1994109344
1994109350
1994109351
1994109352
1994109355
1994109361
1994109367
1994109368
1994109369
1994109370
1994109381
1994109428
1994109437
1994109449
1994109455
1994109461
1994109471
1994109479
1994109488
1994109494
1994109497
1994109498
1994109499
1994109501
1994109507
1994109521
1994109524
1994109525
1994109527
1994109537
1994109543
1994109546
1994109547
1994109551
1994109557
1994109569
1994109574
1994109575
1994109576
1994109582
1994109586
1994109589
1994109590
1994109598
1994109602
1994109603
1994109607
1994109608
1994109610
1994109611
1994109612
1994109613
1994109627
1994109629
1994109632
1994109639
1994109648
1994109656
1994109659
1994109662
1994109667
1994109672
1994109676
1994109678
1994109700
1994109702
1994109706
1994109721
1994109723
1994109724
1994109731
1994109732
1994109733
1994109752
1994190008
1994190009
1994190010
1994190011
1994190012
1994190013
1994190014
1994200016
1995100013
1995100082
1995100114
1995100126
1995100128
1995100130
1995100132
1995100142
1995100144
1995100176
1995100203
1995100206
1995100211
1995100213
1995100215
1995100225
1995100234
1995100235
1995100241
1995100245
1995100249
1995100251
1995100252
1995100255
1995100257
1995100283
1995100289
1995100324
1995100325
1995100329
1995100332
1995100333
1995100336
1995100339
1995100340
1995100342
1995100346
1995100358
1995100382
1995100384
1995100385
1995100390
1995100391
1995100392
1995100393
1995100396
1995100400
1995100402
1995100418
